people_ID,0
5942,53.045768986396894
18664,52.20836490821074
5603,51.49245800566121
5649,52.27588457121102
5099,52.50346928239107
18749,51.86474278810758
5228,51.74216176641499
5559,53.04567635106837
5220,52.481835795124326
5476,52.35433399606034
5260,51.8504272582751
17638,52.30834349719116
18635,51.79124450274991
18794,64.45009722515442
5263,51.52510515696331
17680,65.35109129923991
18030,52.13999199707295
18090,51.70368915232228
18455,51.61296498585024
18155,51.839425535918025
18116,64.55198943633174
18144,52.26613444187328
5218,64.66647226352816
5386,53.10172795939546
18105,64.07534989040647
5735,51.5775881170432
5900,51.773534749476966
18391,51.94446970417157
5786,51.51699234313256
18639,51.84987800430338
17984,52.8732841849104
18274,51.57902988982856
5425,52.20950194339266
6076,52.91869615368942
18545,51.85770313632726
17697,65.38518037373791
6137,51.632994425225974
6083,52.7812717153197
17730,51.80086270279395
5896,65.02083979557986
18906,52.26647809242929
17808,53.091823100172824
6078,53.49238921591316
5516,51.38701686364951
18093,51.44166139404325
6120,51.59348100121419
18154,53.07062297069681
17935,52.13554426682869
18769,64.65549912354678
18264,52.73620645895214
18076,50.36756801359719
18035,52.6607052707878
18051,51.70478929517436
18676,51.27901056829935
5332,52.59146921234806
5898,64.49854539400725
18370,52.68320616011048
17706,52.1973181750581
5198,52.391437380215784
18360,53.004915234616675
18240,52.304493063492586
18691,52.70682563163612
5768,52.35338025988844
18315,51.42714849588055
18776,52.85779291924348
6225,52.38386422092749
17983,64.43367047413841
17973,53.326156803824546
5805,64.79406991142997
5500,52.361533869924045
5305,52.80977660984882
18243,52.18227462940744
5169,52.532039252604456
5258,53.22393934338232
17810,64.76314965318231
5714,52.95309471052918
6070,53.47218316659266
5959,64.639357223673
18771,52.215769119896926
17765,53.135873127097156
18822,52.003048891815226
17735,65.45108859500345
17966,52.123925675715576
18861,53.02558150590076
18236,52.35376511310231
18750,66.32206206824914
17809,63.864858692807005
6049,52.069191002954824
18465,52.08079767933963
6201,51.818549036825054
18877,51.98898692568406
5087,52.29983519460551
17742,51.68598661995671
17941,63.27891912380131
18421,51.6886914968283
18489,51.51105203932962
6299,65.75050822436206
18428,52.1216260983036
5563,65.00350724405915
18796,63.65700841060689
5849,52.44339406309138
5661,52.20940379986993
5893,52.44126659869082
5378,64.05686953356478
5622,52.086427497827536
5823,52.17067589210521
18521,50.91908056484468
5502,52.235271079217235
18785,51.13794257670635
17783,52.08948534408793
18424,64.59717934507259
18147,52.22804958326693
18881,63.920107960018136
18851,51.72677306744163
17686,51.87324988748265
5100,51.68276976082275
5213,51.54057465211979
18252,52.100058938630056
5576,52.03215892789484
18050,53.03702975957251
5875,51.75797166561679
6059,52.43779897412945
18599,51.95084397500058
5173,51.47820050836016
5461,52.659157278422114
5151,65.40487615857143
5266,53.286696858990624
5514,65.14018992216343
5224,52.51251161263497
18069,51.70614139076538
5587,52.224477131732826
17874,53.08128387906361
5536,53.10287169123731
5215,52.52593178628439
5400,64.69714547745707
17857,52.61341879078203
6043,63.889224047892476
18330,51.704042818769025
18333,52.844231322620026
17788,52.12594618490813
18332,64.40088359718064
17836,52.10795144257763
5247,52.50588095506892
5922,51.43013039146996
18641,63.966527129382
5951,65.5968569086192
18807,51.567116082687726
18293,64.1477666428436
18775,52.70403430939895
5601,52.319136687263146
5102,52.33820663646908
18464,51.69309440539711
17713,51.849682113265395
18557,52.07252121601809
18854,51.25950633612497
18401,51.34613687013345
18699,65.29207259267268
5706,65.31988539694451
5747,52.12619505436284
5496,51.953581324291534
18308,52.504264546215964
5345,64.30412326812475
18525,51.80937107097783
18258,64.31358487205108
6062,51.71159511536223
17921,52.52210947403772
5303,52.29693627146091
18592,52.02982270178418
5814,51.98656263622092
18805,52.20179163327465
5910,52.97861065259264
5201,52.7567888741165
5724,65.05873709449989
17693,51.66688559516752
5407,51.546626142301385
18617,51.698104939282125
18173,52.34916218296652
18875,51.63199365597886
5225,52.930906826700465
5858,51.60263768516921
5091,51.8724182677668
5254,51.52657918515177
18801,51.5137565712278
6009,52.33837907947769
18149,51.248961892776926
6105,52.82304313000496
5974,51.65500150520883
17967,64.09525475755152
5781,52.31085013715145
5834,52.182320314841256
17683,51.36868631029807
5338,53.44520699510599
18400,64.05568609636003
18633,51.88235567881454
6162,51.53320075069887
18598,52.16537499990822
5212,51.00169500258183
18731,52.4265570391018
18177,51.64149702221464
5232,64.70176172621841
5753,52.7778010031705
5118,51.589029795696035
18055,64.13956416936016
18151,65.09973276818555
5572,51.98824142572368
18502,54.05016967712879
18178,51.801409827872604
6276,52.645599538894864
5226,65.1513178961886
18411,51.461729684997344
6134,51.129225498246846
5177,51.731356729209224
18031,51.8116228493915
17853,51.96179023521095
6171,51.347123601500996
5725,64.76035362994725
6282,51.680492910473276
18762,51.973379546540265
17909,51.4164710853671
18357,50.814329734364165
5981,52.08516646792376
5862,52.120175996355044
18461,51.64974834921681
5275,51.960719462987754
6084,52.287941585907426
18403,51.17274778939988
17856,52.33534112955377
17723,51.22668887168948
6103,52.37830199880612
17897,51.45248835371084
6042,52.6691562595537
6219,65.07730302334329
5697,63.45929264600562
18636,64.24820258346791
5343,53.52016653660797
5994,52.00589834032579
5956,64.25189356050858
5666,52.08010162943712
18791,51.37966107335687
5686,52.01900032607835
6027,50.82763619374717
5751,51.50954879998298
18812,65.03307394373024
18688,52.88567154435418
18441,64.39369735651363
5508,51.861338136985836
5889,52.2202696396924
5843,52.161162078269534
5459,51.00832859392444
18141,51.2492635178284
18757,64.62101986751179
6313,51.37993366823717
6032,64.28810524841766
18475,51.76738526137792
17702,52.00950663843255
5815,51.725222332899676
18816,52.25837531924582
18589,52.41408930335889
17738,50.741154991417176
18553,51.79704085995483
5538,50.83398450282343
18472,50.789077745708376
5453,51.90247010998158
18026,51.75469578708905
18409,51.55405548167907
5444,51.427813406346736
17965,50.966243219744555
18541,51.75438727889614
5371,52.44043133300034
6051,52.92721059599514
18882,51.51674183252128
5108,52.52538924059
6005,64.19997852769228
5380,51.6675319649699
6151,52.04128285975972
18195,52.05982593361964
17695,52.29488566924311
5101,51.565002477206676
5255,52.02931439327544
5579,52.05404544981851
18509,51.45803886719664
5257,51.38583773434696
6310,64.6745122253425
5431,51.05321947395046
17703,51.685769054809676
18316,52.53877842119966
5174,51.73112144223528
18337,52.149873522530754
18515,51.91595106457605
17993,63.9282053497797
6232,52.42039498783797
5339,51.803420109253175
5972,51.014776505924914
6097,51.99174162140882
5130,51.377813465053116
5934,51.36347571268094
17646,63.869656976144796
5803,51.132030943126196
18134,64.82652496963378
18301,52.153917371889634
18071,51.342615914816605
5973,51.719980766054924
17972,64.10110902563777
6212,64.14463285181044
17886,51.44116781978626
18584,51.12380793373042
18027,62.98067944261099
5093,51.40348861698048
5817,50.882233879267666
5519,52.5047691166408
18127,51.8168198055618
6144,50.6943011120405
5430,51.32124701015456
6179,50.91553604516636
5921,50.8953350845532
5788,50.714493640802516
17960,50.965548650496636
5682,51.895040344600005
5713,52.07714768466425
18735,52.18550267047334
18693,50.75828879022604
6256,52.58877758879768
18064,51.94923055027594
18302,50.59700745149467
5620,51.13596716623448
18010,51.24017085839223
18647,52.10428866996661
5749,51.38240686578878
18286,51.66348178918323
5381,50.97561318676431
6012,52.3258613591927
18043,51.08675478522972
18845,63.04473254187531
17736,50.74928794861568
17919,52.22483996249943
5297,51.84396836672926
17651,50.96992868872606
5109,51.13328747136154
5756,51.937646794196574
17628,52.273564918396985
6237,51.31471467828195
18407,52.04648224314897
5157,51.47847714326011
17902,51.7272022234532
18650,50.96800165796348
5589,51.15797436953091
6010,51.384032340788416
18792,51.54313434178494
17932,50.7456176652449
18568,51.232367930438485
17684,51.678604767599545
5573,52.55284001155033
17685,50.492302397287006
5948,63.65865034244672
5469,50.62710746423558
18736,64.03778047485615
17664,50.81422005844894
6319,64.31599251813441
5421,52.058200606775834
18648,51.48907324740203
18369,62.74390474031499
6065,51.530746918579815
18486,51.61370417969879
5259,50.565555794905485
18524,64.4275714833472
17774,51.34105498721726
5955,51.49693092902911
17701,51.84721080141323
6312,51.4366139231802
18094,50.588081923418265
17647,50.90186628239587
5515,63.630042779489656
18087,50.16131558798944
18278,50.81538749900689
18868,51.08253646178959
18764,51.87694662719795
5478,51.387798728175724
6091,52.07403499561939
18358,50.98060128444093
18570,63.11562264511939
